REF_DATE,GEO,DGUID,Components of population growth,Gender,Age group,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE
2023/2024,"Red Deer (CMA), Alberta",2021S0503830,Births,Total - gender,All ages,Persons,249,units,0,v1590441297,38.1.1.1,984
2017/2018,"Red Deer (CMA), Alberta",2021S0503830,Deaths,Total - gender,All ages,Persons,249,units,0,v1590441639,38.2.1.1,699
2018/2019,"Red Deer (CMA), Alberta",2021S0503830,Deaths,Total - gender,All ages,Persons,249,units,0,v1590441639,38.2.1.1,656
2019/2020,"Red Deer (CMA), Alberta",2021S0503830,Deaths,Total - gender,All ages,Persons,249,units,0,v1590441639,38.2.1.1,753
2020/2021,"Red Deer (CMA), Alberta",2021S0503830,Deaths,Total - gender,All ages,Persons,249,units,0,v1590441639,38.2.1.1,789
2021/2022,"Red Deer (CMA), Alberta",2021S0503830,Deaths,Total - gender,All ages,Persons,249,units,0,v1590441639,38.2.1.1,865
2022/2023,"Red Deer (CMA), Alberta",2021S0503830,Deaths,Total - gender,All ages,Persons,249,units,0,v1590441639,38.2.1.1,899
2023/2024,"Red Deer (CMA), Alberta",2021S0503830,Deaths,Total - gender,All ages,Persons,249,units,0,v1590441639,38.2.1.1,937
2017/2018,"Red Deer (CMA), Alberta",2021S0503830,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590441981,38.3.1.1,732
2018/2019,"Red Deer (CMA), Alberta",2021S0503830,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590441981,38.3.1.1,590
2019/2020,"Red Deer (CMA), Alberta",2021S0503830,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590441981,38.3.1.1,530
2020/2021,"Red Deer (CMA), Alberta",2021S0503830,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590441981,38.3.1.1,331
2021/2022,"Red Deer (CMA), Alberta",2021S0503830,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590441981,38.3.1.1,614
2022/2023,"Red Deer (CMA), Alberta",2021S0503830,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590441981,38.3.1.1,508
2023/2024,"Red Deer (CMA), Alberta",2021S0503830,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590441981,38.3.1.1,679
2017/2018,"Red Deer (CMA), Alberta",2021S0503830,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590442665,38.5.1.1,153
2018/2019,"Red Deer (CMA), Alberta",2021S0503830,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590442665,38.5.1.1,186
2019/2020,"Red Deer (CMA), Alberta",2021S0503830,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590442665,38.5.1.1,135
2020/2021,"Red Deer (CMA), Alberta",2021S0503830,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590442665,38.5.1.1,129
2021/2022,"Red Deer (CMA), Alberta",2021S0503830,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590442665,38.5.1.1,294
2022/2023,"Red Deer (CMA), Alberta",2021S0503830,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590442665,38.5.1.1,235
2023/2024,"Red Deer (CMA), Alberta",2021S0503830,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590442665,38.5.1.1,243
2017/2018,"Edmonton (CMA), Alberta",2021S0503835,Births,Total - gender,All ages,Persons,249,units,0,v1590455001,39.1.1.1,17185
2018/2019,"Edmonton (CMA), Alberta",2021S0503835,Births,Total - gender,All ages,Persons,249,units,0,v1590455001,39.1.1.1,17324
2019/2020,"Edmonton (CMA), Alberta",2021S0503835,Births,Total - gender,All ages,Persons,249,units,0,v1590455001,39.1.1.1,16937
2020/2021,"Edmonton (CMA), Alberta",2021S0503835,Births,Total - gender,All ages,Persons,249,units,0,v1590455001,39.1.1.1,16424
2021/2022,"Edmonton (CMA), Alberta",2021S0503835,Births,Total - gender,All ages,Persons,249,units,0,v1590455001,39.1.1.1,16010
2022/2023,"Edmonton (CMA), Alberta",2021S0503835,Births,Total - gender,All ages,Persons,249,units,0,v1590455001,39.1.1.1,15912
2023/2024,"Edmonton (CMA), Alberta",2021S0503835,Births,Total - gender,All ages,Persons,249,units,0,v1590455001,39.1.1.1,16500
2017/2018,"Edmonton (CMA), Alberta",2021S0503835,Deaths,Total - gender,All ages,Persons,249,units,0,v1590455343,39.2.1.1,8437
2018/2019,"Edmonton (CMA), Alberta",2021S0503835,Deaths,Total - gender,All ages,Persons,249,units,0,v1590455343,39.2.1.1,8317
2019/2020,"Edmonton (CMA), Alberta",2021S0503835,Deaths,Total - gender,All ages,Persons,249,units,0,v1590455343,39.2.1.1,8778
2020/2021,"Edmonton (CMA), Alberta",2021S0503835,Deaths,Total - gender,All ages,Persons,249,units,0,v1590455343,39.2.1.1,10223
2021/2022,"Edmonton (CMA), Alberta",2021S0503835,Deaths,Total - gender,All ages,Persons,249,units,0,v1590455343,39.2.1.1,10386
2022/2023,"Edmonton (CMA), Alberta",2021S0503835,Deaths,Total - gender,All ages,Persons,249,units,0,v1590455343,39.2.1.1,10891
2023/2024,"Edmonton (CMA), Alberta",2021S0503835,Deaths,Total - gender,All ages,Persons,249,units,0,v1590455343,39.2.1.1,11332
2017/2018,"Edmonton (CMA), Alberta",2021S0503835,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590455685,39.3.1.1,14646
2018/2019,"Edmonton (CMA), Alberta",2021S0503835,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590455685,39.3.1.1,15476
2019/2020,"Edmonton (CMA), Alberta",2021S0503835,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590455685,39.3.1.1,13210
2020/2021,"Edmonton (CMA), Alberta",2021S0503835,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590455685,39.3.1.1,8989
2021/2022,"Edmonton (CMA), Alberta",2021S0503835,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590455685,39.3.1.1,18792
2022/2023,"Edmonton (CMA), Alberta",2021S0503835,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590455685,39.3.1.1,19705
2023/2024,"Edmonton (CMA), Alberta",2021S0503835,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590455685,39.3.1.1,21316
2017/2018,"Edmonton (CMA), Alberta",2021S0503835,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590456369,39.5.1.1,3283
2018/2019,"Edmonton (CMA), Alberta",2021S0503835,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590456369,39.5.1.1,3190
2019/2020,"Edmonton (CMA), Alberta",2021S0503835,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590456369,39.5.1.1,2388
2020/2021,"Edmonton (CMA), Alberta",2021S0503835,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590456369,39.5.1.1,2290
2021/2022,"Edmonton (CMA), Alberta",2021S0503835,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590456369,39.5.1.1,3663
2022/2023,"Edmonton (CMA), Alberta",2021S0503835,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590456369,39.5.1.1,3524
2023/2024,"Edmonton (CMA), Alberta",2021S0503835,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590456369,39.5.1.1,3635
2017/2018,"Kelowna (CMA), British Columbia",2021S0503915,Births,Total - gender,All ages,Persons,249,units,0,v1590499539,40.1.1.1,1756
2018/2019,"Kelowna (CMA), British Columbia",2021S0503915,Births,Total - gender,All ages,Persons,249,units,0,v1590499539,40.1.1.1,1563
2019/2020,"Kelowna (CMA), British Columbia",2021S0503915,Births,Total - gender,All ages,Persons,249,units,0,v1590499539,40.1.1.1,1687
2020/2021,"Kelowna (CMA), British Columbia",2021S0503915,Births,Total - gender,All ages,Persons,249,units,0,v1590499539,40.1.1.1,1699
2021/2022,"Kelowna (CMA), British Columbia",2021S0503915,Births,Total - gender,All ages,Persons,249,units,0,v1590499539,40.1.1.1,1876
2022/2023,"Kelowna (CMA), British Columbia",2021S0503915,Births,Total - gender,All ages,Persons,249,units,0,v1590499539,40.1.1.1,1711
2023/2024,"Kelowna (CMA), British Columbia",2021S0503915,Births,Total - gender,All ages,Persons,249,units,0,v1590499539,40.1.1.1,1775
2017/2018,"Kelowna (CMA), British Columbia",2021S0503915,Deaths,Total - gender,All ages,Persons,249,units,0,v1590499881,40.2.1.1,1824
2018/2019,"Kelowna (CMA), British Columbia",2021S0503915,Deaths,Total - gender,All ages,Persons,249,units,0,v1590499881,40.2.1.1,1946
2019/2020,"Kelowna (CMA), British Columbia",2021S0503915,Deaths,Total - gender,All ages,Persons,249,units,0,v1590499881,40.2.1.1,1975
2020/2021,"Kelowna (CMA), British Columbia",2021S0503915,Deaths,Total - gender,All ages,Persons,249,units,0,v1590499881,40.2.1.1,2153
2021/2022,"Kelowna (CMA), British Columbia",2021S0503915,Deaths,Total - gender,All ages,Persons,249,units,0,v1590499881,40.2.1.1,2358
2022/2023,"Kelowna (CMA), British Columbia",2021S0503915,Deaths,Total - gender,All ages,Persons,249,units,0,v1590499881,40.2.1.1,2241
2023/2024,"Kelowna (CMA), British Columbia",2021S0503915,Deaths,Total - gender,All ages,Persons,249,units,0,v1590499881,40.2.1.1,2197
2017/2018,"Kelowna (CMA), British Columbia",2021S0503915,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590500223,40.3.1.1,725
2018/2019,"Kelowna (CMA), British Columbia",2021S0503915,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590500223,40.3.1.1,835
2019/2020,"Kelowna (CMA), British Columbia",2021S0503915,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590500223,40.3.1.1,865
2020/2021,"Kelowna (CMA), British Columbia",2021S0503915,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590500223,40.3.1.1,686
2021/2022,"Kelowna (CMA), British Columbia",2021S0503915,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590500223,40.3.1.1,2025
2022/2023,"Kelowna (CMA), British Columbia",2021S0503915,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590500223,40.3.1.1,1534
2023/2024,"Kelowna (CMA), British Columbia",2021S0503915,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590500223,40.3.1.1,1663
2017/2018,"Kelowna (CMA), British Columbia",2021S0503915,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590500907,40.5.1.1,655
2018/2019,"Kelowna (CMA), British Columbia",2021S0503915,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590500907,40.5.1.1,549
2019/2020,"Kelowna (CMA), British Columbia",2021S0503915,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590500907,40.5.1.1,376
2020/2021,"Kelowna (CMA), British Columbia",2021S0503915,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590500907,40.5.1.1,231
2021/2022,"Kelowna (CMA), British Columbia",2021S0503915,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590500907,40.5.1.1,504
2022/2023,"Kelowna (CMA), British Columbia",2021S0503915,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590500907,40.5.1.1,618
2023/2024,"Kelowna (CMA), British Columbia",2021S0503915,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590500907,40.5.1.1,644
2017/2018,"Kamloops (CMA), British Columbia",2021S0503925,Births,Total - gender,All ages,Persons,249,units,0,v1590509817,41.1.1.1,1016
2018/2019,"Kamloops (CMA), British Columbia",2021S0503925,Births,Total - gender,All ages,Persons,249,units,0,v1590509817,41.1.1.1,994
2019/2020,"Kamloops (CMA), British Columbia",2021S0503925,Births,Total - gender,All ages,Persons,249,units,0,v1590509817,41.1.1.1,964
2020/2021,"Kamloops (CMA), British Columbia",2021S0503925,Births,Total - gender,All ages,Persons,249,units,0,v1590509817,41.1.1.1,1018
2021/2022,"Kamloops (CMA), British Columbia",2021S0503925,Births,Total - gender,All ages,Persons,249,units,0,v1590509817,41.1.1.1,1010
2022/2023,"Kamloops (CMA), British Columbia",2021S0503925,Births,Total - gender,All ages,Persons,249,units,0,v1590509817,41.1.1.1,967
2023/2024,"Kamloops (CMA), British Columbia",2021S0503925,Births,Total - gender,All ages,Persons,249,units,0,v1590509817,41.1.1.1,1003
2017/2018,"Kamloops (CMA), British Columbia",2021S0503925,Deaths,Total - gender,All ages,Persons,249,units,0,v1590510159,41.2.1.1,1004
2018/2019,"Kamloops (CMA), British Columbia",2021S0503925,Deaths,Total - gender,All ages,Persons,249,units,0,v1590510159,41.2.1.1,1079
2019/2020,"Kamloops (CMA), British Columbia",2021S0503925,Deaths,Total - gender,All ages,Persons,249,units,0,v1590510159,41.2.1.1,1061
2020/2021,"Kamloops (CMA), British Columbia",2021S0503925,Deaths,Total - gender,All ages,Persons,249,units,0,v1590510159,41.2.1.1,1139
2021/2022,"Kamloops (CMA), British Columbia",2021S0503925,Deaths,Total - gender,All ages,Persons,249,units,0,v1590510159,41.2.1.1,1328
2022/2023,"Kamloops (CMA), British Columbia",2021S0503925,Deaths,Total - gender,All ages,Persons,249,units,0,v1590510159,41.2.1.1,1313
2023/2024,"Kamloops (CMA), British Columbia",2021S0503925,Deaths,Total - gender,All ages,Persons,249,units,0,v1590510159,41.2.1.1,1289
2017/2018,"Kamloops (CMA), British Columbia",2021S0503925,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590510501,41.3.1.1,348
2018/2019,"Kamloops (CMA), British Columbia",2021S0503925,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590510501,41.3.1.1,355
2019/2020,"Kamloops (CMA), British Columbia",2021S0503925,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590510501,41.3.1.1,337
2020/2021,"Kamloops (CMA), British Columbia",2021S0503925,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590510501,41.3.1.1,243
2021/2022,"Kamloops (CMA), British Columbia",2021S0503925,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590510501,41.3.1.1,743
2022/2023,"Kamloops (CMA), British Columbia",2021S0503925,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590510501,41.3.1.1,559
2023/2024,"Kamloops (CMA), British Columbia",2021S0503925,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590510501,41.3.1.1,713
2017/2018,"Kamloops (CMA), British Columbia",2021S0503925,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590511185,41.5.1.1,202
2018/2019,"Kamloops (CMA), British Columbia",2021S0503925,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590511185,41.5.1.1,166
2019/2020,"Kamloops (CMA), British Columbia",2021S0503925,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590511185,41.5.1.1,155
2020/2021,"Kamloops (CMA), British Columbia",2021S0503925,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590511185,41.5.1.1,175
2021/2022,"Kamloops (CMA), British Columbia",2021S0503925,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590511185,41.5.1.1,157
2022/2023,"Kamloops (CMA), British Columbia",2021S0503925,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590511185,41.5.1.1,191
2023/2024,"Kamloops (CMA), British Columbia",2021S0503925,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590511185,41.5.1.1,197
2017/2018,"Chilliwack (CMA), British Columbia",2021S0503930,Births,Total - gender,All ages,Persons,249,units,0,v1590513243,42.1.1.1,1221
2018/2019,"Chilliwack (CMA), British Columbia",2021S0503930,Births,Total - gender,All ages,Persons,249,units,0,v1590513243,42.1.1.1,1173
2019/2020,"Chilliwack (CMA), British Columbia",2021S0503930,Births,Total - gender,All ages,Persons,249,units,0,v1590513243,42.1.1.1,1183
2020/2021,"Chilliwack (CMA), British Columbia",2021S0503930,Births,Total - gender,All ages,Persons,249,units,0,v1590513243,42.1.1.1,1209
2021/2022,"Chilliwack (CMA), British Columbia",2021S0503930,Births,Total - gender,All ages,Persons,249,units,0,v1590513243,42.1.1.1,1198
2022/2023,"Chilliwack (CMA), British Columbia",2021S0503930,Births,Total - gender,All ages,Persons,249,units,0,v1590513243,42.1.1.1,1182
2023/2024,"Chilliwack (CMA), British Columbia",2021S0503930,Births,Total - gender,All ages,Persons,249,units,0,v1590513243,42.1.1.1,1226
2017/2018,"Chilliwack (CMA), British Columbia",2021S0503930,Deaths,Total - gender,All ages,Persons,249,units,0,v1590513585,42.2.1.1,1050
2018/2019,"Chilliwack (CMA), British Columbia",2021S0503930,Deaths,Total - gender,All ages,Persons,249,units,0,v1590513585,42.2.1.1,1036
2019/2020,"Chilliwack (CMA), British Columbia",2021S0503930,Deaths,Total - gender,All ages,Persons,249,units,0,v1590513585,42.2.1.1,1077
2020/2021,"Chilliwack (CMA), British Columbia",2021S0503930,Deaths,Total - gender,All ages,Persons,249,units,0,v1590513585,42.2.1.1,1132
2021/2022,"Chilliwack (CMA), British Columbia",2021S0503930,Deaths,Total - gender,All ages,Persons,249,units,0,v1590513585,42.2.1.1,1301
2022/2023,"Chilliwack (CMA), British Columbia",2021S0503930,Deaths,Total - gender,All ages,Persons,249,units,0,v1590513585,42.2.1.1,1266
2023/2024,"Chilliwack (CMA), British Columbia",2021S0503930,Deaths,Total - gender,All ages,Persons,249,units,0,v1590513585,42.2.1.1,1241
2017/2018,"Chilliwack (CMA), British Columbia",2021S0503930,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590513927,42.3.1.1,229
2018/2019,"Chilliwack (CMA), British Columbia",2021S0503930,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590513927,42.3.1.1,237
2019/2020,"Chilliwack (CMA), British Columbia",2021S0503930,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590513927,42.3.1.1,252
2020/2021,"Chilliwack (CMA), British Columbia",2021S0503930,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590513927,42.3.1.1,172
2021/2022,"Chilliwack (CMA), British Columbia",2021S0503930,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590513927,42.3.1.1,463
2022/2023,"Chilliwack (CMA), British Columbia",2021S0503930,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590513927,42.3.1.1,415
2023/2024,"Chilliwack (CMA), British Columbia",2021S0503930,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590513927,42.3.1.1,437
2017/2018,"Chilliwack (CMA), British Columbia",2021S0503930,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590514611,42.5.1.1,146
2018/2019,"Chilliwack (CMA), British Columbia",2021S0503930,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590514611,42.5.1.1,157
2019/2020,"Chilliwack (CMA), British Columbia",2021S0503930,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590514611,42.5.1.1,162
2020/2021,"Chilliwack (CMA), British Columbia",2021S0503930,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590514611,42.5.1.1,187
2021/2022,"Chilliwack (CMA), British Columbia",2021S0503930,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590514611,42.5.1.1,187
2022/2023,"Chilliwack (CMA), British Columbia",2021S0503930,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590514611,42.5.1.1,208
2023/2024,"Chilliwack (CMA), British Columbia",2021S0503930,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590514611,42.5.1.1,217
2017/2018,"Abbotsford - Mission (CMA), British Columbia",2021S0503932,Births,Total - gender,All ages,Persons,249,units,0,v1590516669,43.1.1.1,2088
2018/2019,"Abbotsford - Mission (CMA), British Columbia",2021S0503932,Births,Total - gender,All ages,Persons,249,units,0,v1590516669,43.1.1.1,2113
2019/2020,"Abbotsford - Mission (CMA), British Columbia",2021S0503932,Births,Total - gender,All ages,Persons,249,units,0,v1590516669,43.1.1.1,2055
2020/2021,"Abbotsford - Mission (CMA), British Columbia",2021S0503932,Births,Total - gender,All ages,Persons,249,units,0,v1590516669,43.1.1.1,2143
2021/2022,"Abbotsford - Mission (CMA), British Columbia",2021S0503932,Births,Total - gender,All ages,Persons,249,units,0,v1590516669,43.1.1.1,2011
2022/2023,"Abbotsford - Mission (CMA), British Columbia",2021S0503932,Births,Total - gender,All ages,Persons,249,units,0,v1590516669,43.1.1.1,2021
2023/2024,"Abbotsford - Mission (CMA), British Columbia",2021S0503932,Births,Total - gender,All ages,Persons,249,units,0,v1590516669,43.1.1.1,2097
2017/2018,"Abbotsford - Mission (CMA), British Columbia",2021S0503932,Deaths,Total - gender,All ages,Persons,249,units,0,v1590517011,43.2.1.1,1390
2018/2019,"Abbotsford - Mission (CMA), British Columbia",2021S0503932,Deaths,Total - gender,All ages,Persons,249,units,0,v1590517011,43.2.1.1,1473
2019/2020,"Abbotsford - Mission (CMA), British Columbia",2021S0503932,Deaths,Total - gender,All ages,Persons,249,units,0,v1590517011,43.2.1.1,1608
2020/2021,"Abbotsford - Mission (CMA), British Columbia",2021S0503932,Deaths,Total - gender,All ages,Persons,249,units,0,v1590517011,43.2.1.1,1691
2021/2022,"Abbotsford - Mission (CMA), British Columbia",2021S0503932,Deaths,Total - gender,All ages,Persons,249,units,0,v1590517011,43.2.1.1,1915
2022/2023,"Abbotsford - Mission (CMA), British Columbia",2021S0503932,Deaths,Total - gender,All ages,Persons,249,units,0,v1590517011,43.2.1.1,1774
